2026-06-23 14:03:17 | DEBUG    | main_step1                     | Logger 'main_step1' initialised.  Console=INFO  File=DEBUG  → /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Stage1_DataPipeline/logs/pipeline_step1.log
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP15_05' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP17_08' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP06_01f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP08_01f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP10_01f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP11_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP11_01f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP12_02f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP12_03f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP12_04' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_02f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_03f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP16_02f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_01f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP19_04f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP02_06f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP08_01f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP12_03f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_02f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_03f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_05f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP15_01f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP15_04f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_03f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP19_03f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP02_05' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP03_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP03_04' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP04_16' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP06_06' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP08_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP08_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP08_07' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP09_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP09_06' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP16_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP02_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP02_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP03_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP08_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP09_10' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP12_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP04_04f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP09_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP09_04' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP09_06' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP03_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP04_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP08_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_05' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_08' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_09f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP04_02f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_06' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_13' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_15' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP02_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP02_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP02_11' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP02_18f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP03_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP03_09' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP05_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP05_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP05_03f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP05_04' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP05_09' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP05_10' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP06_04' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP06_07' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP06_08' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP07_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP08_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP08_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP10_06' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP11_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP11_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP12_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_04' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_06' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_09' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP15_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP15_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP15_04' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP15_05' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP16_01f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_07' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP08_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP19_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_01f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_02f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP02_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP06_01f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP06_02f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP08_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP11_01f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP11_04f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP15_03f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP16_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP16_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP19_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP19_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP19_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP19_04' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP03_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP06_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP07_04' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP10_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP12_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP15_03f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP16_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP16_04' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_07' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP05_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_12' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_08' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP02_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP03_14f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP04_03f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP05_24f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP05_25f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP07_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP12_02f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP12_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_04' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_07f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP17_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP01_08' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP02_02f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP07_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP07_04f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP08_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP10_01f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP10_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP10_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP12_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_03' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP03_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP03_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP09_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP10_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP10_10' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP12_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_04f' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP03_10' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP07_28' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP07_37' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP08_04' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP09_04' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP09_09' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_02' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP13_11' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP15_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP16_01' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_44' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_46' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_47' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_49' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_50' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | CheckpointManager              | Checkpoint HIT - block 'CASME_II_EP18_51' already completed. Skipping.
2026-06-23 14:03:47 | INFO     | TensorPipelineManager          | Dataset sync complete. No divergent OF_Processed statuses flagged.
2026-06-23 14:03:47 | INFO     | TensorPipelineManager          | Batch extraction complete. 255 new tensor(s) written; 255/255 on disk.
2026-06-23 14:03:47 | INFO     | main_step2                     | Pipeline Execution Reached End-Of-Life Sub-Routine Successfully.
2026-06-23 14:04:23 | DEBUG    | main_step1                     | Logger 'main_step1' initialised.  Console=INFO  File=DEBUG  → /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Stage1_DataPipeline/logs/pipeline_step1.log
2026-06-23 14:04:23 | INFO     | main_step1                     | ======================================================================
2026-06-23 14:04:23 | INFO     | main_step1                     | Micro-Expression Recognition - Thesis Data Pipeline
2026-06-23 14:04:23 | INFO     | main_step1                     | Stage 1 / Step 1: Unified Metadata Generation
2026-06-23 14:04:23 | INFO     | main_step1                     | ======================================================================
2026-06-23 14:04:23 | INFO     | main_step1                     | --force flag detected. Resetting all checkpoints...
2026-06-23 14:04:23 | INFO     | main_step1                     |   [DEL] Deleted file: /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/checkpoints/processed_state.json
2026-06-23 14:04:23 | INFO     | main_step1                     |   [DEL] Deleted file: /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/master_thesis_labels.csv
2026-06-23 14:04:23 | INFO     | main_step1                     |   [DEL] Deleted directory: /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/intermediates
2026-06-23 14:04:23 | INFO     | main_step1                     | Force reset complete.  All checkpoints cleared.
2026-06-23 14:04:23 | INFO     | main_step1                     | Running pre-flight checks...
2026-06-23 14:04:23 | INFO     | main_step1                     |   [OK] CASME II Excel:     /home/pantaddh/Desktop/Addy thesis/DATASETS/CASME_Ⅱ/CASME2-coding-20140508.xlsx
2026-06-23 14:04:23 | INFO     | main_step1                     |   [OK] CASME II Frames:    /home/pantaddh/Desktop/Addy thesis/DATASETS/CASME_Ⅱ/CASME2-RAW
2026-06-23 14:04:23 | INFO     | main_step1                     |   [SKIP] CAS(ME)^2 checks skipped (CASME-II-only mode).
2026-06-23 14:04:23 | INFO     | main_step1                     | All pre-flight checks passed.

2026-06-23 14:04:23 | DEBUG    | PipelineManager                | Logger 'PipelineManager' initialised.  Console=INFO  File=DEBUG  → /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Stage1_DataPipeline/logs/pipeline_step1.log
2026-06-23 14:04:23 | DEBUG    | CheckpointManager              | Logger 'CheckpointManager' initialised.  Console=INFO  File=DEBUG  → /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Stage1_DataPipeline/logs/pipeline_step1.log
2026-06-23 14:04:23 | INFO     | CheckpointManager              | Created new checkpoint file at /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Processed_Data/checkpoints/processed_state.json
2026-06-23 14:04:23 | INFO     | PipelineManager                | ======================================================================
2026-06-23 14:04:23 | INFO     | PipelineManager                | STAGE 1 / STEP 1 - Unified Metadata Pipeline
2026-06-23 14:04:23 | INFO     | PipelineManager                | ======================================================================
2026-06-23 14:04:23 | INFO     | PipelineManager                | Checkpoint status:
No blocks registered yet.
2026-06-23 14:04:23 | DEBUG    | CASMEIIUnifier                 | Logger 'CASMEIIUnifier' initialised.  Console=INFO  File=DEBUG  → /home/pantaddh/Desktop/Addy thesis/Thesis latest4/Stage1_DataPipeline/logs/pipeline_step1.log
2026-06-23 14:04:23 | INFO     | CASMEIIUnifier                 | ══════════════════════════════════════════════════════════════════════
2026-06-23 14:04:23 | INFO     | CASMEIIUnifier                 | Starting unification for: CASMEIIUnifier
2026-06-23 14:04:23 | INFO     | CASMEIIUnifier                 | ══════════════════════════════════════════════════════════════════════
2026-06-23 14:04:23 | INFO     | CASMEIIUnifier                 | Reading CASME II Excel: /home/pantaddh/Desktop/Addy thesis/DATASETS/CASME_Ⅱ/CASME2-coding-20140508.xlsx
2026-06-23 14:04:23 | INFO     | CASMEIIUnifier                 | Successfully read 255 rows × 9 columns from CASME II Excel.
2026-06-23 14:04:23 | DEBUG    | CASMEIIUnifier                 | Raw columns: ['Subject', 'Filename', 'Unnamed: 2', 'OnsetFrame', 'ApexFrame', 'OffsetFrame', 'Unnamed: 6', 'Action Units', 'Estimated Emotion']
2026-06-23 14:04:23 | INFO     | CASMEIIUnifier                 | Raw DataFrame loaded.  Shape: (255, 9)
2026-06-23 14:04:23 | DEBUG    | CASMEIIUnifier                 | Calculated Sequence Length: 41  (Onset=46, Offset=86, Video='EP02_01f')
2026-06-23 14:04:23 | DEBUG    | CASMEIIUnifier                 | CASME_II │ sub01 │ EP02_01f     │ Onset=  46  Offset=  86  SeqLen= 41 │ happiness → Positive │ Frames=✓
2026-06-23 14:04:23 | DEBUG    | CASMEIIUnifier                 | Calculated Sequence Length: 31  (Onset=131, Offset=161, Video='EP03_02')
2026-06-23 14:04:23 | DEBUG    | CASMEIIUnifier                 | CASME_II │ sub01 │ EP03_02      │ Onset= 131  Offset= 161  SeqLen= 31 │ others → Others │ Frames=✓
2026-06-23 14:04:23 | DEBUG    | CASMEIIUnifier                 | Calculated Sequence Length: 56  (Onset=21, Offset=76, Video='EP04_02')
2026-06-23 14:04:23 | DEBUG    | CASMEIIUnifier                 | CASME_II │ sub01 │ EP04_02      │ Onset=  21  Offset=  76  SeqLen= 56 │ others → Others │ Frames=✓
